Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0040-Admin_login,Firefox 59.0,,2018-09-03 16:21:34,2018-09-03 16:22:26,52.326s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091001,Firefox 59.0,,2018-09-03 16:21:35,2018-09-03 16:21:43,8.575s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:21:35,2018-09-03 16:21:40,5.081s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-03 16:21:40,2018-09-03 16:21:40,0.384s,PASSED
setText,Firefox 59.0,,2018-09-03 16:21:40,2018-09-03 16:21:41,0.264s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-03 16:21:41,2018-09-03 16:21:41,0.825s,PASSED
click,Firefox 59.0,,2018-09-03 16:21:41,2018-09-03 16:21:43,1.316s,PASSED
closeBrowser,Firefox 59.0,,2018-09-03 16:21:43,2018-09-03 16:21:43,0.346s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091002,Firefox 59.0,,2018-09-03 16:21:43,2018-09-03 16:21:49,5.993s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:21:43,2018-09-03 16:21:48,4.825s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-03 16:21:48,2018-09-03 16:21:48,0.214s,PASSED
setText,Firefox 59.0,,2018-09-03 16:21:48,2018-09-03 16:21:48,0.066s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-03 16:21:48,2018-09-03 16:21:48,0.042s,PASSED
click,Firefox 59.0,,2018-09-03 16:21:48,2018-09-03 16:21:49,0.249s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:21:49,2018-09-03 16:21:49,0.041s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:21:49,2018-09-03 16:21:49,0.029s,PASSED
closeBrowser,Firefox 59.0,,2018-09-03 16:21:49,2018-09-03 16:21:49,0.308s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091003,Firefox 59.0,,2018-09-03 16:21:49,2018-09-03 16:21:55,5.427s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:21:49,2018-09-03 16:21:53,4.254s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-03 16:21:53,2018-09-03 16:21:54,0.217s,PASSED
setText,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:54,0.076s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:54,0.044s,PASSED
click,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:54,0.273s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:54,0.032s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:54,0.041s,PASSED
closeBrowser,Firefox 59.0,,2018-09-03 16:21:54,2018-09-03 16:21:55,0.341s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091004,Firefox 59.0,,2018-09-03 16:21:55,2018-09-03 16:22:00,5.461s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:21:55,2018-09-03 16:21:59,4.115s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-03 16:21:59,2018-09-03 16:21:59,0.218s,PASSED
setText,Firefox 59.0,,2018-09-03 16:21:59,2018-09-03 16:21:59,0.069s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-03 16:21:59,2018-09-03 16:21:59,0.042s,PASSED
click,Firefox 59.0,,2018-09-03 16:21:59,2018-09-03 16:21:59,0.362s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:21:59,2018-09-03 16:22:00,0.046s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:22:00,2018-09-03 16:22:00,0.029s,PASSED
closeBrowser,Firefox 59.0,,2018-09-03 16:22:00,2018-09-03 16:22:00,0.433s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091005,Firefox 59.0,,2018-09-03 16:22:00,2018-09-03 16:22:06,5.770s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:22:00,2018-09-03 16:22:05,4.659s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.293s,PASSED
setText,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.054s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.031s,PASSED
click,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.258s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.022s,PASSED
verifyElementText,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:05,0.022s,PASSED
closeBrowser,Firefox 59.0,,2018-09-03 16:22:05,2018-09-03 16:22:06,0.259s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091006,Firefox 59.0,,2018-09-03 16:22:06,2018-09-03 16:22:12,5.807s,PASSED
openBrowser,Firefox 59.0,,2018-09-03 16:22:06,2018-09-03 16:22:10,4.572s,PASSED
