Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0040-Admin_login,Firefox 59.0,,2018-09-18 14:46:43,2018-09-18 14:54:31,7m - 47.389s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091001,Firefox 59.0,,2018-09-18 14:46:44,2018-09-18 14:48:12,1m - 27.965s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:46:44,2018-09-18 14:46:53,8.182s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-18 14:46:53,2018-09-18 14:48:12,1m - 19.057s,PASSED
setText,Firefox 59.0,,2018-09-18 14:48:12,2018-09-18 14:48:12,0.262s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091002,Firefox 59.0,,2018-09-18 14:48:12,2018-09-18 14:48:12,0.246s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:48:12,2018-09-18 14:48:12,0.064s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091003,Firefox 59.0,,2018-09-18 14:48:12,2018-09-18 14:53:10,4m - 57.864s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:48:12,2018-09-18 14:48:17,4.921s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-18 14:48:17,2018-09-18 14:53:09,4m - 51.840s,PASSED
setText,Firefox 59.0,,2018-09-18 14:53:09,2018-09-18 14:53:10,0.937s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091004,Firefox 59.0,,2018-09-18 14:53:10,2018-09-18 14:53:10,0.239s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:53:10,2018-09-18 14:53:10,0.058s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091005,Firefox 59.0,,2018-09-18 14:53:10,2018-09-18 14:53:18,7.697s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:53:11,2018-09-18 14:53:18,7.469s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091006,Firefox 59.0,,2018-09-18 14:53:18,2018-09-18 14:54:23,1m - 5.382s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:53:18,2018-09-18 14:53:23,5.019s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-18 14:53:23,2018-09-18 14:54:23,1m - 0.148s,PASSED
setText,Firefox 59.0,,2018-09-18 14:54:23,2018-09-18 14:54:23,0.109s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091007,Firefox 59.0,,2018-09-18 14:54:23,2018-09-18 14:54:24,0.183s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:54:24,2018-09-18 14:54:24,0.060s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091008,Firefox 59.0,,2018-09-18 14:54:24,2018-09-18 14:54:31,7.107s,FAILED
openBrowser,Firefox 59.0,,2018-09-18 14:54:24,2018-09-18 14:54:31,7.012s,FAILED
