Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0040-Admin_login,Chrome 68.0.3440.106,,2018-09-19 18:55:14,2018-09-19 19:18:52,23m - 37.434s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091001,Chrome 68.0.3440.106,,2018-09-19 18:55:15,2018-09-19 19:00:27,5m - 12.212s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 18:55:15,2018-09-19 18:55:26,10.770s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 18:55:26,2018-09-19 19:00:27,5m - 0.967s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091002,Chrome 68.0.3440.106,,2018-09-19 19:00:27,2018-09-19 19:05:32,5m - 4.662s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:00:27,2018-09-19 19:00:31,3.776s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:00:31,2018-09-19 19:05:32,5m - 0.658s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091003,Chrome 68.0.3440.106,,2018-09-19 19:05:32,2018-09-19 19:10:36,5m - 3.804s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:05:32,2018-09-19 19:05:35,2.958s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:05:35,2018-09-19 19:10:36,5m - 0.652s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091004,Chrome 68.0.3440.106,,2018-09-19 19:10:36,2018-09-19 19:12:59,2m - 23.184s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:10:36,2018-09-19 19:10:39,3.076s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:10:39,2018-09-19 19:12:27,1m - 48.535s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-19 19:12:27,2018-09-19 19:12:59,31.398s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091005,Chrome 68.0.3440.106,,2018-09-19 19:12:59,2018-09-19 19:18:02,5m - 3.654s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:12:59,2018-09-19 19:13:02,2.813s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:13:02,2018-09-19 19:18:02,5m - 0.579s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091006,Chrome 68.0.3440.106,,2018-09-19 19:18:02,2018-09-19 19:18:14,11.608s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:18:03,2018-09-19 19:18:05,2.682s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:18:05,2018-09-19 19:18:14,8.758s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091007,Chrome 68.0.3440.106,,2018-09-19 19:18:14,2018-09-19 19:18:22,7.610s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:18:15,2018-09-19 19:18:17,2.935s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:18:17,2018-09-19 19:18:22,4.183s,FAILED
,,,,,,
Test Cases/Admin_Login/TCA091008,Chrome 68.0.3440.106,,2018-09-19 19:18:22,2018-09-19 19:18:51,29.367s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 19:18:22,2018-09-19 19:18:26,3.683s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-19 19:18:26,2018-09-19 19:18:51,25.528s,FAILED
