Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Firefox 59.0,,2018-09-07 12:41:42,2018-09-07 12:41:59,17.463s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091008,Firefox 59.0,,2018-09-07 12:41:42,2018-09-07 12:41:59,16.948s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:41:43,2018-09-07 12:41:54,11.562s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:41:54,2018-09-07 12:41:55,0.542s,PASSED
setText,Firefox 59.0,,2018-09-07 12:41:55,2018-09-07 12:41:55,0.255s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:41:55,2018-09-07 12:41:57,1.563s,PASSED
click,Firefox 59.0,,2018-09-07 12:41:57,2018-09-07 12:41:58,1.611s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:41:58,2018-09-07 12:41:58,0.060s,PASSED
click,Firefox 59.0,,2018-09-07 12:41:58,2018-09-07 12:41:59,0.133s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:41:59,2018-09-07 12:41:59,0.064s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:41:59,2018-09-07 12:41:59,0.697s,PASSED
