Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0043-Manage Employees Department,Chrome 69.0.3497.100,,2018-09-21 11:44:50,2018-09-21 11:45:20,30.738s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095001,Chrome 69.0.3497.100,,2018-09-21 11:44:50,2018-09-21 11:45:04,13.637s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-21 11:44:51,2018-09-21 11:45:04,12.955s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:04,2018-09-21 11:45:04,0.326s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095002,Chrome 69.0.3497.100,,2018-09-21 11:45:04,2018-09-21 11:45:18,14.552s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:04,2018-09-21 11:45:05,0.774s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-21 11:45:05,2018-09-21 11:45:05,0.310s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 11:45:05,2018-09-21 11:45:07,2.010s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:07,2018-09-21 11:45:08,0.409s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-21 11:45:08,2018-09-21 11:45:08,0.323s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:08,2018-09-21 11:45:08,0.365s,PASSED
verifyElementClickable,Chrome 69.0.3497.100,,2018-09-21 11:45:08,2018-09-21 11:45:08,0.070s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-21 11:45:08,2018-09-21 11:45:09,0.308s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:09,2018-09-21 11:45:14,5.294s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:14,0.073s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:14,0.050s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:14,0.076s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:14,0.061s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:14,0.113s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-21 11:45:14,2018-09-21 11:45:15,0.283s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:45:15,2018-09-21 11:45:15,0.200s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:15,2018-09-21 11:45:15,0.225s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:15,2018-09-21 11:45:15,0.114s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:45:15,2018-09-21 11:45:15,0.205s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:15,2018-09-21 11:45:16,0.552s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:16,2018-09-21 11:45:16,0.069s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-21 11:45:16,2018-09-21 11:45:16,0.281s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:45:16,2018-09-21 11:45:16,0.179s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:16,2018-09-21 11:45:17,0.351s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:17,2018-09-21 11:45:17,0.070s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:45:17,2018-09-21 11:45:17,0.189s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:17,2018-09-21 11:45:17,0.368s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:17,2018-09-21 11:45:18,0.074s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.180s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.109s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.054s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.043s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.032s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.028s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.119s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.116s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.082s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:18,0.098s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095003,Chrome 69.0.3497.100,,2018-09-21 11:45:18,2018-09-21 11:45:20,1.156s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:45:19,2018-09-21 11:45:19,0.929s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:45:19,2018-09-21 11:45:20,0.074s,PASSED
