Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0042-Manage Department,Firefox 59.0,,2018-09-04 14:19:58,2018-09-04 14:20:33,35.128s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094001,Firefox 59.0,,2018-09-04 14:19:59,2018-09-04 14:20:09,10.141s,PASSED
openBrowser,Firefox 59.0,,2018-09-04 14:19:59,2018-09-04 14:20:05,6.081s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-04 14:20:05,2018-09-04 14:20:06,0.869s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:06,2018-09-04 14:20:06,0.202s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-04 14:20:06,2018-09-04 14:20:07,1.013s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:07,2018-09-04 14:20:09,1.623s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:09,2018-09-04 14:20:09,0.068s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094002,Firefox 59.0,,2018-09-04 14:20:09,2018-09-04 14:20:15,6.382s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:09,2018-09-04 14:20:11,2.180s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:11,0.060s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:11,0.058s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:11,0.035s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:11,0.048s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:11,0.027s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:11,2018-09-04 14:20:12,0.329s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.054s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.048s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.031s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.240s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.046s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.090s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:12,0.096s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:12,2018-09-04 14:20:13,0.252s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:13,2018-09-04 14:20:13,0.061s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:13,2018-09-04 14:20:13,0.260s,PASSED
delay,Firefox 59.0,,2018-09-04 14:20:13,2018-09-04 14:20:14,1.035s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:14,2018-09-04 14:20:14,0.068s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:14,2018-09-04 14:20:14,0.293s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:14,2018-09-04 14:20:14,0.045s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:14,2018-09-04 14:20:15,0.808s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094003,Firefox 59.0,,2018-09-04 14:20:15,2018-09-04 14:20:33,18.160s,PASSED
callTestCase,Firefox 59.0,,2018-09-04 14:20:15,2018-09-04 14:20:25,9.625s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:25,2018-09-04 14:20:26,0.508s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.336s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.045s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.028s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.028s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.049s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.047s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.249s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:26,0.039s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:26,2018-09-04 14:20:27,0.119s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:27,2018-09-04 14:20:27,0.084s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:27,2018-09-04 14:20:27,0.237s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:27,2018-09-04 14:20:27,0.389s,PASSED
delay,Firefox 59.0,,2018-09-04 14:20:27,2018-09-04 14:20:28,1.003s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:28,2018-09-04 14:20:28,0.057s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:28,2018-09-04 14:20:29,0.286s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:29,2018-09-04 14:20:29,0.036s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:29,2018-09-04 14:20:29,0.075s,PASSED
setText,Firefox 59.0,,2018-09-04 14:20:29,2018-09-04 14:20:29,0.079s,PASSED
delay,Firefox 59.0,,2018-09-04 14:20:29,2018-09-04 14:20:32,3.002s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:32,0.302s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:32,0.041s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:32,0.184s,PASSED
click,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:32,0.071s,PASSED
acceptAlert,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:32,0.040s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 14:20:32,2018-09-04 14:20:33,0.606s,PASSED
closeBrowser,Firefox 59.0,,2018-09-04 14:20:33,2018-09-04 14:20:33,0.326s,PASSED
