Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0042-Manage Department,Chrome 68.0.3440.106,,2018-09-07 12:32:33,2018-09-07 12:32:52,18.807s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094001,Chrome 68.0.3440.106,,2018-09-07 12:32:33,2018-09-07 12:32:39,6.069s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-07 12:32:33,2018-09-07 12:32:37,3.656s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-07 12:32:37,2018-09-07 12:32:38,0.757s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:38,2018-09-07 12:32:38,0.182s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-07 12:32:38,2018-09-07 12:32:38,0.202s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:38,2018-09-07 12:32:39,0.860s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:39,2018-09-07 12:32:39,0.061s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094002,Chrome 68.0.3440.106,,2018-09-07 12:32:39,2018-09-07 12:32:41,1.827s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:39,2018-09-07 12:32:40,0.301s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.057s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.070s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.055s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.055s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.056s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.163s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.070s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.084s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:40,0.056s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:40,2018-09-07 12:32:41,0.144s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:41,0.166s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:41,0.058s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:41,0.076s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:41,0.237s,PASSED
,,,,,,
Test Cases/Manage Department/TCA094003,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:52,10.449s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 12:32:41,2018-09-07 12:32:46,4.267s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.214s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.217s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.084s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.099s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.103s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.069s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.040s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:46,0.096s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:46,2018-09-07 12:32:47,0.110s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.062s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.165s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.045s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.176s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.047s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.129s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:47,0.139s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 12:32:47,2018-09-07 12:32:50,3.007s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:50,2018-09-07 12:32:50,0.057s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:50,2018-09-07 12:32:51,0.176s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:51,2018-09-07 12:32:51,0.154s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 12:32:51,2018-09-07 12:32:51,0.068s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-07 12:32:51,2018-09-07 12:32:51,0.013s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-07 12:32:51,2018-09-07 12:32:51,0.140s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-07 12:32:51,2018-09-07 12:32:52,0.562s,PASSED
