Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0043-Manage Employees Department,Firefox 59.0,,2018-09-04 17:16:57,2018-09-04 17:17:17,19.957s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095001,Firefox 59.0,,2018-09-04 17:16:57,2018-09-04 17:17:06,9.470s,PASSED
openBrowser,Firefox 59.0,,2018-09-04 17:16:57,2018-09-04 17:17:03,5.410s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-04 17:17:03,2018-09-04 17:17:03,0.608s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:03,2018-09-04 17:17:04,0.305s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-04 17:17:04,2018-09-04 17:17:04,0.890s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:04,2018-09-04 17:17:06,1.972s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095002,Firefox 59.0,,2018-09-04 17:17:06,2018-09-04 17:17:16,9.482s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:07,2018-09-04 17:17:07,0.216s,PASSED
selectOptionByValue,Firefox 59.0,,2018-09-04 17:17:07,2018-09-04 17:17:07,0.405s,PASSED
delay,Firefox 59.0,,2018-09-04 17:17:07,2018-09-04 17:17:09,2.043s,PASSED
verifyTextPresent,Firefox 59.0,,2018-09-04 17:17:09,2018-09-04 17:17:10,0.719s,PASSED
selectOptionByValue,Firefox 59.0,,2018-09-04 17:17:10,2018-09-04 17:17:11,0.428s,PASSED
verifyTextPresent,Firefox 59.0,,2018-09-04 17:17:11,2018-09-04 17:17:11,0.652s,PASSED
verifyElementClickable,Firefox 59.0,,2018-09-04 17:17:11,2018-09-04 17:17:11,0.043s,PASSED
selectOptionByValue,Firefox 59.0,,2018-09-04 17:17:11,2018-09-04 17:17:12,0.359s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.297s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.048s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.018s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.020s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.018s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.021s,PASSED
selectOptionByValue,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.354s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:12,0.041s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:12,2018-09-04 17:17:13,0.301s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:13,2018-09-04 17:17:13,0.252s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:13,2018-09-04 17:17:13,0.076s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:13,2018-09-04 17:17:13,0.233s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:13,2018-09-04 17:17:13,0.053s,PASSED
selectOptionByValue,Firefox 59.0,,2018-09-04 17:17:13,2018-09-04 17:17:14,0.385s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:14,2018-09-04 17:17:14,0.054s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:14,2018-09-04 17:17:14,0.292s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:14,2018-09-04 17:17:14,0.054s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:14,2018-09-04 17:17:14,0.054s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:14,2018-09-04 17:17:15,0.330s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.036s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.328s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.018s,PASSED
verifyElementPresent,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.021s,PASSED
verifyElementPresent,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.019s,PASSED
verifyElementPresent,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.002s,PASSED
verifyElementPresent,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.020s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.248s,PASSED
setText,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:15,0.022s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:15,2018-09-04 17:17:16,0.452s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:16,2018-09-04 17:17:16,0.250s,PASSED
,,,,,,
Test Cases/Manage Employees Department/TCA095003,Firefox 59.0,,2018-09-04 17:17:16,2018-09-04 17:17:16,0.298s,PASSED
click,Firefox 59.0,,2018-09-04 17:17:16,2018-09-04 17:17:16,0.146s,PASSED
verifyElementText,Firefox 59.0,,2018-09-04 17:17:16,2018-09-04 17:17:16,0.054s,PASSED
