Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0045-Manage HR Department,Chrome 69.0.3497.100,,2018-09-21 11:51:06,2018-09-21 11:51:19,12.560s,PASSED
,,,,,,
Test Cases/Manage HR Department/TCA097001,Chrome 69.0.3497.100,,2018-09-21 11:51:07,2018-09-21 11:51:14,7.403s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-21 11:51:07,2018-09-21 11:51:10,3.332s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 11:51:10,2018-09-21 11:51:12,1.754s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:51:12,2018-09-21 11:51:12,0.254s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-21 11:51:12,2018-09-21 11:51:12,0.236s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:12,2018-09-21 11:51:14,1.427s,PASSED
,,,,,,
Test Cases/Manage HR Department/TCA097002,Chrome 69.0.3497.100,,2018-09-21 11:51:14,2018-09-21 11:51:17,3.415s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:14,2018-09-21 11:51:15,0.340s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.103s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.083s,PASSED
verifyElementClickable,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.060s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.125s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.084s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:15,0.166s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:15,2018-09-21 11:51:16,0.315s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:16,0.115s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:16,0.095s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:16,0.099s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:16,0.092s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:16,0.150s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:16,2018-09-21 11:51:17,0.390s,PASSED
Statement - text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_/span_demoHR test)),Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:17,0.104s,PASSED
"Statement - If (!(text.contains(""test"")))",Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:17,0.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:17,0.372s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:17,0.112s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:17,0.149s,PASSED
,,,,,,
Test Cases/Manage HR Department/TCA097003,Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:18,0.480s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 11:51:17,2018-09-21 11:51:18,0.282s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-21 11:51:18,2018-09-21 11:51:18,0.056s,PASSED
