Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VAA0040-Admin_login,Firefox 59.0,,2018-09-07 12:47:03,2018-09-07 12:48:01,58.477s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091001,Firefox 59.0,,2018-09-07 12:47:03,2018-09-07 12:47:14,10.252s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:04,2018-09-07 12:47:10,5.890s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:10,2018-09-07 12:47:11,1.117s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:11,2018-09-07 12:47:11,0.276s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:11,2018-09-07 12:47:12,0.830s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:12,2018-09-07 12:47:13,1.402s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:47:13,2018-09-07 12:47:14,0.391s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091002,Firefox 59.0,,2018-09-07 12:47:14,2018-09-07 12:47:20,6.043s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:14,2018-09-07 12:47:18,4.577s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:18,2018-09-07 12:47:19,0.333s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:19,0.102s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:19,0.047s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:19,0.255s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:19,0.047s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:19,0.033s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:47:19,2018-09-07 12:47:20,0.467s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091003,Firefox 59.0,,2018-09-07 12:47:20,2018-09-07 12:47:26,6.048s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:20,2018-09-07 12:47:24,4.392s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:24,2018-09-07 12:47:25,0.758s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:25,0.089s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:25,0.041s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:25,0.250s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:25,0.031s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:25,0.046s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:47:25,2018-09-07 12:47:26,0.252s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091004,Firefox 59.0,,2018-09-07 12:47:26,2018-09-07 12:47:32,6.015s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:26,2018-09-07 12:47:31,4.698s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.333s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.061s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.049s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.253s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.030s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:31,0.041s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:47:31,2018-09-07 12:47:32,0.333s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091005,Firefox 59.0,,2018-09-07 12:47:32,2018-09-07 12:47:38,6.461s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:32,2018-09-07 12:47:37,4.655s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:37,2018-09-07 12:47:37,0.869s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:37,2018-09-07 12:47:37,0.069s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:37,2018-09-07 12:47:37,0.044s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:37,2018-09-07 12:47:38,0.250s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:38,2018-09-07 12:47:38,0.034s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:38,2018-09-07 12:47:38,0.027s,PASSED
closeBrowser,Firefox 59.0,,2018-09-07 12:47:38,2018-09-07 12:47:38,0.322s,PASSED
,,,,,,
Test Cases/Admin_Login/TCA091006,Firefox 59.0,,2018-09-07 12:47:38,2018-09-07 12:47:44,6.334s,PASSED
openBrowser,Firefox 59.0,,2018-09-07 12:47:38,2018-09-07 12:47:43,4.929s,PASSED
navigateToUrl,Firefox 59.0,,2018-09-07 12:47:43,2018-09-07 12:47:44,0.333s,PASSED
setText,Firefox 59.0,,2018-09-07 12:47:44,2018-09-07 12:47:44,0.089s,PASSED
setEncryptedText,Firefox 59.0,,2018-09-07 12:47:44,2018-09-07 12:47:44,0.054s,PASSED
click,Firefox 59.0,,2018-09-07 12:47:44,2018-09-07 12:47:44,0.259s,PASSED
verifyElementText,Firefox 59.0,,2018-09-07 12:47:44,2018-09-07 12:47:44,0.098s,PASSED
